idr_name	NAME	deplete
Q9UK61_IDR_1474_1670	Q9UK61	0
Q15007_IDR_192_396	Q15007	0
Q92538_IDR_1288_1340	Q92538	0
O60500_IDR_1092_1137	O60500	0
Q8TF66_IDR_477_529	Q8TF66	0
Q9UH92_IDR_1_138	Q9UH92	0
Q9BZ81_IDR_1_36	Q9BZ81	0
P16070_IDR_149_643	P16070	0
O75116_IDR_1113_1149	O75116	0
Q9NS56_IDR_912_1045	Q9NS56	0
Q8N6C5_IDR_1290_1336	Q8N6C5	0
Q8NG27_IDR_37_112	Q8NG27	0
O43164_IDR_50_159	O43164	0
Q86YR7_IDR_963_1114	Q86YR7	0
Q15334_IDR_955_1064	Q15334	0
Q01064_IDR_499_536	Q01064	0
P78347_IDR_655_718	P78347	1
Q9Y5G3_IDR_768_804	Q9Y5G3	0
Q16513_IDR_523_649	Q16513	0
Q9HAZ2_IDR_1_67	Q9HAZ2	0
Q9P2J8_IDR_1_48	Q9P2J8	0
Q9BZ72_IDR_368_419	Q9BZ72	0
Q5VVJ2_IDR_1_33	Q5VVJ2	0
O14924_IDR_149_218	O14924	0
P25208_IDR_147_177	P25208	0
Q86SP6_IDR_459_513	Q86SP6	0
Q15021_IDR_547_611	Q15021	0
Q99624_IDR_1_58	Q99624	0
P50542_IDR_1_239	P50542	0
Q16659_IDR_323_353	Q16659	0
Q8IWU2_IDR_1_101	Q8IWU2	0
Q63HQ0_IDR_261_302	Q63HQ0	0
Q8IWF9_IDR_234_348	Q8IWF9	0
Q8TCN5_IDR_128_630	Q8TCN5	0
Q99973_IDR_54_235	Q99973	0
Q96R06_IDR_840_984	Q96R06	0
Q8WZ42_IDR_3714_4075	Q8WZ42	0
Q92766_IDR_319_446	Q92766	0
O95243_IDR_1_82	O95243	0
P43007_IDR_485_532	P43007	0
O14967_IDR_1_46	O14967	0
P20366_IDR_1_51	P20366	0
Q13087_IDR_1_37	Q13087	0
P13727_IDR_1_79	P13727	0
Q9Y2Y8_IDR_1_88	Q9Y2Y8	0
Q9NZH6_IDR_1_51	Q9NZH6	0
Q9NX95_IDR_344_484	Q9NX95	0
Q6ZT12_IDR_1193_1229	Q6ZT12	0
Q4VC44_IDR_1_35	Q4VC44	0
Q8IYD1_IDR_1_199	Q8IYD1	0
Q8NF91_IDR_5763_6086	Q8NF91	0
P52739_IDR_113_242	P52739	0
Q8N7X0_IDR_524_627	Q8N7X0	0
Q6P9G4_IDR_1_183	Q6P9G4	0
Q9BR84_IDR_30_90	Q9BR84	0
Q9UNN4_IDR_158_429	Q9UNN4	0
Q3MJ13_IDR_1016_1072	Q3MJ13	0
P48380_IDR_658_749	P48380	0
O75970_IDR_638_685	O75970	0
Q86UW6_IDR_1136_1369	Q86UW6	0
Q03933_IDR_251_365	Q03933	0
Q06190_IDR_1102_1150	Q06190	0
Q5VXU9_IDR_206_287	Q5VXU9	0
O60502_IDR_395_550	O60502	0
P55347_IDR_1_55	P55347	0
Q9Y6Y8_IDR_598_656	Q9Y6Y8	0
Q6NUQ1_IDR_1_50	Q6NUQ1	0
Q13127_IDR_20_155	Q13127	0
Q9NWQ8_IDR_1_432	Q9NWQ8	0
Q9H1A4_IDR_988_1019	Q9H1A4	0
P55209_IDR_1_35	P55209	0
Q9Y222_IDR_1_130	Q9Y222	0
Q8N9W8_IDR_179_257	Q8N9W8	0
Q5SWX8_IDR_386_424	Q5SWX8	0
Q9NUQ3_IDR_1_152	Q9NUQ3	0
Q9UHY8_IDR_171_204	Q9UHY8	0
Q01484_IDR_1457_1561	Q01484	0
Q6BDS2_IDR_889_1129	Q6BDS2	0
Q13393_IDR_1_50	Q13393	0
Q13042_IDR_540_620	Q13042	0
Q9C093_IDR_257_290	Q9C093	0
Q8NA03_IDR_418_521	Q8NA03	0
P98171_IDR_715_774	P98171	0
P16157_IDR_817_862	P16157	0
Q9BZV3_IDR_169_236	Q9BZV3	0
A6NMS7_IDR_1047_1138	A6NMS7	0
O60309_IDR_1088_1141	O60309	0
Q68DQ2_IDR_1768_2281	Q68DQ2	0
Q9BX69_IDR_90_279	Q9BX69	0
Q5W0A0_IDR_1_350	Q5W0A0	0
Q96JQ2_IDR_294_1002	Q96JQ2	0
Q86VG3_IDR_28_166	Q86VG3	0
Q9BXT8_IDR_1360_1397	Q9BXT8	0
Q2M3C7_IDR_192_451	Q2M3C7	0
Q96LI6_IDR_1_73	Q96LI6	0
Q6ZTQ3_IDR_109_183	Q6ZTQ3	0
Q7Z4R8_IDR_140_191	Q7Z4R8	0
O75970_IDR_466_525	O75970	0
Q5T4I8_IDR_76_110	Q5T4I8	0
Q9UBD6_IDR_440_479	Q9UBD6	0
Q8IYS0_IDR_1_50	Q8IYS0	0
Q9Y548_IDR_1_72	Q9Y548	0
Q8NFP9_IDR_951_1328	Q8NFP9	0
Q9BWQ6_IDR_1_72	Q9BWQ6	0
Q96JE7_IDR_397_430	Q96JE7	0
Q9Y512_IDR_1_33	Q9Y512	0
Q9NPA3_IDR_27_85	Q9NPA3	0
Q9BUN1_IDR_66_112	Q9BUN1	0
Q9Y692_IDR_56_87	Q9Y692	0
Q06546_IDR_126_158	Q06546	0
Q9H7C4_IDR_1_59	Q9H7C4	0
Q6PL24_IDR_1_153	Q6PL24	0
Q68DX3_IDR_1173_1309	Q68DX3	0
O60381_IDR_4_106	O60381	0
Q9NST1_IDR_258_304	Q9NST1	0
Q9HCC9_IDR_293_401	Q9HCC9	0
Q76I76_IDR_444_1416	Q76I76	0
Q96CK0_IDR_172_321	Q96CK0	0
Q9UQL6_IDR_1074_1122	Q9UQL6	0
Q8TBC5_IDR_135_408	Q8TBC5	0
A5YM69_IDR_1_484	A5YM69	0
Q96IT1_IDR_125_369	Q96IT1	0
Q9NSE2_IDR_6_59	Q9NSE2	0
Q12851_IDR_292_464	Q12851	0
Q86Y26_IDR_379_868	Q86Y26	0
Q92543_IDR_297_513	Q92543	0
O00478_IDR_518_556	O00478	0
Q9H9L4_IDR_347_492	Q9H9L4	0
Q13323_IDR_20_61	Q13323	0
Q9NRH1_IDR_1_34	Q9NRH1	0
Q03252_IDR_583_616	Q03252	0
P51861_IDR_1_174	P51861	0
P49407_IDR_357_418	P49407	0
Q9BWW8_IDR_1_36	Q9BWW8	0
Q9H446_IDR_190_243	Q9H446	0
Q4KMQ2_IDR_1_55	Q4KMQ2	0
O60749_IDR_1_136	O60749	0
O95125_IDR_283_394	O95125	0
Q13477_IDR_156_203	Q13477	0
E5RJM6_IDR_1_36	E5RJM6	0
Q8IWB1_IDR_40_135	Q8IWB1	0
Q8IUA7_IDR_796_832	Q8IUA7	0
O94911_IDR_757_792	O94911	0
Q8WWZ4_IDR_704_741	Q8WWZ4	0
P14314_IDR_204_272	P14314	0
Q8WWZ7_IDR_793_830	Q8WWZ7	0
Q8N139_IDR_792_827	Q8N139	0
Q8N344_IDR_1_90	Q8N344	0
P30825_IDR_435_475	P30825	0
Q9H0I3_IDR_1_46	Q9H0I3	0
Q7Z2Z1_IDR_504_539	Q7Z2Z1	1
Q7Z3K3_IDR_1333_1410	Q7Z3K3	1
Q9H4Z2_IDR_171_244	Q9H4Z2	0
O75626_IDR_708_752	O75626	0
P58004_IDR_220_301	P58004	0
Q14C86_IDR_521_1117	Q14C86	0
P51170_IDR_576_621	P51170	0
Q7Z6Z7_IDR_2259_2669	Q7Z6Z7	0
P40424_IDR_85_148	P40424	0
P40425_IDR_96_159	P40425	0
P40426_IDR_90_151	P40426	0
Q969X0_IDR_1_129	Q969X0	0
Q14596_IDR_482_882	Q14596	0
Q6P9G9_IDR_113_320	Q6P9G9	0
P20290_IDR_171_206	P20290	0
Q9Y608_IDR_532_630	Q9Y608	0
Q9BXP5_IDR_540_598	Q9BXP5	0
Q9UK97_IDR_123_160	Q9UK97	0
Q9NVN3_IDR_460_520	Q9NVN3	0
Q9Y2K2_IDR_319_349	Q9Y2K2	0
Q641Q2_IDR_53_186	Q641Q2	0
Q8NA72_IDR_1_37	Q8NA72	0
Q8TBY8_IDR_848_894	Q8TBY8	0
Q6ZMV9_IDR_380_423	Q6ZMV9	0
Q15291_IDR_342_398	Q15291	0
Q8NFD5_IDR_1808_1912	Q8NFD5	0
Q9HBM0_IDR_23_67	Q9HBM0	0
P50747_IDR_25_157	P50747	0
Q2PPJ7_IDR_1486_1523	Q2PPJ7	0
Q9BTV6_IDR_379_427	Q9BTV6	0
Q8IXU6_IDR_336_374	Q8IXU6	0
P16157_IDR_1458_1881	P16157	0
P09496_IDR_1_106	P09496	0
P09497_IDR_1_98	P09497	0
Q2LD37_IDR_3998_4030	Q2LD37	0
Q9Y5Y9_IDR_1872_1956	Q9Y5Y9	0
Q16799_IDR_1_196	Q16799	0
Q8IWF2_IDR_643_684	Q8IWF2	0
Q12988_IDR_27_67	Q12988	0
Q9HBG7_IDR_512_579	Q9HBG7	0
Q9Y257_IDR_274_313	Q9Y257	0
P21128_IDR_46_94	P21128	0
Q8N684_IDR_13_68	Q8N684	0
Q13569_IDR_319_410	Q13569	0
Q8IVF4_IDR_156_187	Q8IVF4	0
Q9UHF4_IDR_319_398	Q9UHF4	0
O95436_IDR_1_81	O95436	0
P52747_IDR_172_215	P52747	0
Q5T0T0_IDR_244_291	Q5T0T0	0
Q9H2X9_IDR_10_81	Q9H2X9	0
Q9UHW9_IDR_18_189	Q9UHW9	0
Q8WTR4_IDR_559_605	Q8WTR4	0
P10721_IDR_695_759	P10721	0
Q13113_IDR_56_114	Q13113	0
Q96PC5_IDR_1042_1078	Q96PC5	0
Q96T68_IDR_64_125	Q96T68	0
Q9Y5P8_IDR_519_553	Q9Y5P8	0
Q8NCR3_IDR_268_313	Q8NCR3	0
Q9NQ84_IDR_308_364	Q9NQ84	0
Q9GZY6_IDR_145_243	Q9GZY6	0
Q6IEE7_IDR_817_872	Q6IEE7	0
Q96P31_IDR_700_734	Q96P31	0
Q56UN5_IDR_980_1030	Q56UN5	0
P10124_IDR_43_158	P10124	0
Q8IWV1_IDR_178_270	Q8IWV1	0
Q8IWV1_IDR_295_398	Q8IWV1	0
Q2M3C7_IDR_1327_1603	Q2M3C7	0
P49281_IDR_1_47	P49281	0
Q9NZA1_IDR_1_170	Q9NZA1	0
Q8TEB7_IDR_328_428	Q8TEB7	0
Q68CR7_IDR_407_880	Q68CR7	0
P31994_IDR_254_310	P31994	0
O95786_IDR_191_239	O95786	0
Q92802_IDR_181_245	Q92802	0
Q8N302_IDR_103_187	Q8N302	0
P16234_IDR_736_785	P16234	0
P09619_IDR_705_793	P09619	0
P12259_IDR_687_771	P12259	0
Q15003_IDR_533_618	Q15003	0
P21730_IDR_1_32	P21730	0
P32302_IDR_1_37	P32302	0
P30874_IDR_1_36	P30874	0
P49146_IDR_1_42	P49146	0
O60308_IDR_158_201	O60308	0
Q8TE85_IDR_77_219	Q8TE85	0
Q6SJ96_IDR_1_195	Q6SJ96	0
Q86TB3_IDR_108_355	Q86TB3	0
Q05481_IDR_70_122	Q05481	0
P53804_IDR_1342_1458	P53804	0
Q14CM0_IDR_524_1298	Q14CM0	0
Q9UKA4_IDR_1565_1806	Q9UKA4	0
Q86W92_IDR_929_1011	Q86W92	0
Q9UK32_IDR_1_48	Q9UK32	0
P23443_IDR_19_65	P23443	0
O43298_IDR_130_365	O43298	0
Q01668_IDR_2109_2157	Q01668	0
Q6NVV3_IDR_369_410	Q6NVV3	0
O60282_IDR_371_442	O60282	0
Q96AY4_IDR_1291_1335	Q96AY4	0
O15530_IDR_366_443	O15530	0
Q8N3C0_IDR_172_211	Q8N3C0	0
P36888_IDR_728_779	P36888	0
P46091_IDR_1_33	P46091	0
Q8N3A8_IDR_105_136	Q8N3A8	0
O00141_IDR_61_91	O00141	0
P35125_IDR_484_535	P35125	0
P17027_IDR_25_141	P17027	0
Q15075_IDR_1_147	Q15075	0
A0A0A6YYL3_IDR_325_492	A0A0A6YYL3	0
H3BUK9_IDR_325_492	H3BUK9	0
B2RU33_IDR_361_524	B2RU33	0
Q86YR6_IDR_363_536	Q86YR6	0
A0JP26_IDR_363_536	A0JP26	0
Q14511_IDR_560_699	Q14511	0
Q1EHB4_IDR_560_618	Q1EHB4	0
O43719_IDR_1_42	O43719	0
O94986_IDR_1_257	O94986	0
P25963_IDR_1_42	P25963	0
Q96RT1_IDR_463_865	Q96RT1	0
Q8NI35_IDR_777_807	Q8NI35	0
Q07837_IDR_1_60	Q07837	0
Q9HD40_IDR_466_501	Q9HD40	0
Q6ISB3_IDR_80_110	Q6ISB3	0
Q86VW1_IDR_541_577	Q86VW1	0
P20591_IDR_1_40	P20591	0
O15078_IDR_1021_1051	O15078	0
Q8TCT6_IDR_35_67	Q8TCT6	0
Q7Z6K1_IDR_211_243	Q7Z6K1	0
Q92547_IDR_449_546	Q92547	0
P43004_IDR_505_536	P43004	0
Q12756_IDR_948_987	Q12756	0
Q13541_IDR_66_118	Q13541	0
O94868_IDR_416_466	O94868	0
Q5SW96_IDR_178_308	Q5SW96	0
P29475_IDR_127_301	P29475	0
Q8IY22_IDR_1_34	Q8IY22	0
Q9NYV6_IDR_591_651	Q9NYV6	0
Q12772_IDR_389_475	Q12772	0
Q9Y3R5_IDR_545_683	Q9Y3R5	0
P18848_IDR_1_293	P18848	0
Q13435_IDR_690_780	Q13435	0
O60673_IDR_2014_2182	O60673	1
Q9NSI8_IDR_305_335	Q9NSI8	0
Q9UKK3_IDR_95_127	Q9UKK3	0
Q9P260_IDR_385_483	Q9P260	0
Q9UHL9_IDR_430_561	Q9UHL9	0
Q5VWQ0_IDR_708_802	Q5VWQ0	0
Q9NRL2_IDR_834_877	Q9NRL2	0
Q6EKJ0_IDR_188_320	Q6EKJ0	0
Q86UP8_IDR_188_321	Q86UP8	0
Q5T7W0_IDR_1_99	Q5T7W0	1
O94913_IDR_1486_1555	O94913	0
Q96EK7_IDR_317_567	Q96EK7	0
P08048_IDR_214_246	P08048	0
Q6PCB5_IDR_696_843	Q6PCB5	0
Q6SJ93_IDR_1_76	Q6SJ93	0
Q3KNV8_IDR_103_166	Q3KNV8	0
Q01780_IDR_580_659	Q01780	1
Q13129_IDR_1593_1777	Q13129	0
Q68D85_IDR_394_454	Q68D85	0
Q8IX90_IDR_101_348	Q8IX90	0
O00180_IDR_282_336	O00180	0
Q96JB2_IDR_498_544	Q96JB2	0
P48378_IDR_673_723	P48378	0
Q8NA03_IDR_1_111	Q8NA03	0
Q12840_IDR_371_439	Q12840	0
Q96QT4_IDR_782_836	Q96QT4	0
Q16659_IDR_355_434	Q16659	0
Q93074_IDR_629_720	Q93074	0
Q86YW9_IDR_629_694	Q86YW9	0
O75976_IDR_875_906	O75976	0
Q8IVJ1_IDR_1_93	Q8IVJ1	0
Q32P44_IDR_1_41	Q32P44	0
Q6ZUU3_IDR_1_132	Q6ZUU3	0
P40145_IDR_599_629	P40145	0
Q86V97_IDR_1_38	Q86V97	0
Q9H222_IDR_1_33	Q9H222	0
Q53QV2_IDR_1_54	Q53QV2	0
A2A2Y4_IDR_335_525	A2A2Y4	0
Q99698_IDR_2075_2224	Q99698	0
Q9NX95_IDR_510_596	Q9NX95	0
Q8N3J3_IDR_577_647	Q8N3J3	0
Q8NFD2_IDR_297_354	Q8NFD2	0
Q8TD43_IDR_519_553	Q8TD43	0
P35670_IDR_1413_1465	P35670	0
Q96RG2_IDR_749_864	Q96RG2	0
Q9NYK6_IDR_147_181	Q9NYK6	0
Q01113_IDR_338_382	Q01113	0
Q96AQ9_IDR_1_280	Q96AQ9	0
Q6PEV8_IDR_65_102	Q6PEV8	0
P19235_IDR_340_425	P19235	0
Q96MK2_IDR_319_610	Q96MK2	0
Q7Z6G8_IDR_287_809	Q7Z6G8	0
Q8WWF5_IDR_357_429	Q8WWF5	0
Q8TEB1_IDR_1_130	Q8TEB1	0
O14924_IDR_401_434	O14924	0
Q9P278_IDR_726_922	Q9P278	0
Q9Y337_IDR_23_64	Q9Y337	0
Q92581_IDR_553_669	Q92581	0
Q9ULQ1_IDR_1_66	Q9ULQ1	0
Q15139_IDR_329_419	Q15139	0
O14939_IDR_1_35	O14939	0
Q8WUY3_IDR_2640_2874	Q8WUY3	0
Q7Z465_IDR_1_160	Q7Z465	0
Q86WG3_IDR_1_150	Q86WG3	0
Q9H175_IDR_128_168	Q9H175	1
A6NKG5_IDR_1252_1282	A6NKG5	0
Q86VR2_IDR_232_466	Q86VR2	0
P18509_IDR_28_71	P18509	0
P98160_IDR_45_76	P98160	0
Q9ULD9_IDR_1_32	Q9ULD9	0
O15014_IDR_1_33	O15014	0
Q8TDJ6_IDR_1280_1321	Q8TDJ6	0
Q03112_IDR_1_49	Q03112	0
Q16656_IDR_1_100	Q16656	0
Q8N3P4_IDR_1_125	Q8N3P4	0
Q96PU5_IDR_226_401	Q96PU5	0
P17542_IDR_247_331	P17542	0
Q4AC94_IDR_1772_2332	Q4AC94	0
Q96HJ3_IDR_1_140	Q96HJ3	0
A5PKW4_IDR_1_553	A5PKW4	0
Q9C0E4_IDR_740_932	Q9C0E4	0
Q9Y3R0_IDR_756_918	Q9Y3R0	0
Q9UBS0_IDR_10_43	Q9UBS0	0
Q6PJ21_IDR_17_60	Q6PJ21	0
Q9BSJ8_IDR_918_971	Q9BSJ8	0
Q8N398_IDR_568_656	Q8N398	0
Q9GZY8_IDR_87_301	Q9GZY8	0
Q14790_IDR_182_221	Q14790	0
Q96RV3_IDR_888_967	Q96RV3	0
Q96SN8_IDR_1566_1713	Q96SN8	0
Q6PD74_IDR_177_257	Q6PD74	0
Q16829_IDR_189_240	Q16829	0
Q13474_IDR_733_842	Q13474	0
Q9BZC7_IDR_2367_2417	Q9BZC7	0
Q9NXF8_IDR_1_34	Q9NXF8	0
Q9NVC3_IDR_1_49	Q9NVC3	0
Q8N697_IDR_1_32	Q8N697	0
Q8NBJ9_IDR_385_424	Q8NBJ9	0
Q8IWD5_IDR_547_586	Q8IWD5	0
Q14161_IDR_359_635	Q14161	0
Q9NWM3_IDR_87_248	Q9NWM3	0
Q9NZ94_IDR_734_806	Q9NZ94	0
O14653_IDR_88_142	O14653	0
Q9UL15_IDR_257_362	Q9UL15	0
Q9Y4J8_IDR_418_743	Q9Y4J8	0
Q9NX95_IDR_305_336	Q9NX95	0
Q16206_IDR_374_454	Q16206	0
Q8WVM7_IDR_1056_1241	Q8WVM7	0
Q8N3U4_IDR_1052_1212	Q8N3U4	0
P08048_IDR_254_404	P08048	0
P17010_IDR_259_408	P17010	0
Q8NAX2_IDR_308_349	Q8NAX2	0
Q15599_IDR_245_326	Q15599	0
Q8NDI1_IDR_544_1075	Q8NDI1	0
O94804_IDR_311_586	O94804	0
Q9H6X5_IDR_1_524	Q9H6X5	0
P18583_IDR_21_2228	P18583	1
Q8WYP5_IDR_1008_2266	Q8WYP5	0
Q99728_IDR_118_426	Q99728	1
Q69YH5_IDR_1_1023	Q69YH5	0
Q6UW49_IDR_50_119	Q6UW49	0
Q13111_IDR_516_551	Q13111	1
P78317_IDR_1_126	P78317	0
P0CG32_IDR_225_344	P0CG32	0
Q6PEW1_IDR_227_343	Q6PEW1	0
Q9BRK0_IDR_145_252	Q9BRK0	0
Q8IYJ3_IDR_62_254	Q8IYJ3	0
Q96KQ7_IDR_1_419	Q96KQ7	1
B2RTY4_IDR_2278_2531	B2RTY4	0
Q8N1F8_IDR_334_534	Q8N1F8	0
Q9BUA3_IDR_140_264	Q9BUA3	0
Q96M86_IDR_1_46	Q96M86	0
Q8NFV5_IDR_17_125	Q8NFV5	0
A6NHP3_IDR_1_187	A6NHP3	0
P0CI01_IDR_1_187	P0CI01	0
Q495Y8_IDR_1_187	Q495Y8	0
A6NIY4_IDR_1_166	A6NIY4	0
A6NLX3_IDR_1_79	A6NLX3	0
Q8NI08_IDR_162_215	Q8NI08	0
Q86YN6_IDR_98_897	Q86YN6	0
Q5VV67_IDR_142_298	Q5VV67	0
Q92539_IDR_95_463	Q92539	0
Q9BQK8_IDR_92_433	Q9BQK8	0
Q711Q0_IDR_1_1435	Q711Q0	0
Q86VP3_IDR_182_466	Q86VP3	0
Q9H175_IDR_1_63	Q9H175	1
Q9H6J7_IDR_258_331	Q9H6J7	0
O60264_IDR_108_162	O60264	0
P28370_IDR_112_164	P28370	0
Q14667_IDR_2035_2109	Q14667	0
Q5TF58_IDR_312_362	Q5TF58	0
Q9BY12_IDR_157_545	Q9BY12	0
Q9HBT8_IDR_1_36	Q9HBT8	0
Q8N8E3_IDR_126_257	Q8N8E3	0
Q96HP0_IDR_156_194	Q96HP0	0
O14513_IDR_516_668	O14513	0
Q8WZ60_IDR_1_43	Q8WZ60	0
Q2LD37_IDR_3482_3548	Q2LD37	0
O95477_IDR_2226_2261	O95477	0
Q9NXZ2_IDR_137_167	Q9NXZ2	0
Q8IY17_IDR_349_490	Q8IY17	0
Q96KS9_IDR_1_52	Q96KS9	0
Q59EK9_IDR_209_446	Q59EK9	0
Q9C099_IDR_200_431	Q9C099	0
Q9P2D8_IDR_1442_1999	Q9P2D8	0
Q6P1J9_IDR_103_142	Q6P1J9	0
Q96N67_IDR_414_455	Q96N67	0
Q9NZI5_IDR_73_112	Q9NZI5	0
Q14156_IDR_686_723	Q14156	0
Q8WTX9_IDR_1_37	Q8WTX9	0
P78396_IDR_1_202	P78396	0
O00161_IDR_1_149	O00161	0
Q8TE73_IDR_1059_1096	Q8TE73	0
Q8IZS6_IDR_1_68	Q8IZS6	0
Q14D04_IDR_368_540	Q14D04	0
Q93100_IDR_674_710	Q93100	0
Q9BY07_IDR_419_482	Q9BY07	0
Q9BRR9_IDR_444_508	Q9BRR9	0
P0DPD6_IDR_1_74	P0DPD6	0
P42892_IDR_1_43	P42892	0
Q8IV76_IDR_188_246	Q8IV76	0
Q13459_IDR_1915_2157	Q13459	0
Q8ND07_IDR_459_497	Q8ND07	0
Q5TCQ9_IDR_204_289	Q5TCQ9	0
Q76NI1_IDR_1376_1411	Q76NI1	0
Q96JH8_IDR_1_58	Q96JH8	0
Q8TE85_IDR_467_511	Q8TE85	0
P17252_IDR_294_330	P17252	0
O00506_IDR_294_379	O00506	0
O14981_IDR_152_253	O14981	0
Q92736_IDR_1331_1412	Q92736	0
P15172_IDR_1_148	P15172	0
Q6VAB6_IDR_571_651	Q6VAB6	0
Q96BR1_IDR_115_154	Q96BR1	0
Q9UEW8_IDR_385_467	Q9UEW8	0
Q12996_IDR_650_717	Q12996	0
Q4KWH8_IDR_448_593	Q4KWH8	0
O00555_IDR_406_448	O00555	0
P35613_IDR_349_385	P35613	0
O43861_IDR_1_82	O43861	0
Q8NA82_IDR_1_655	Q8NA82	0
P00742_IDR_175_228	P00742	0
Q09470_IDR_420_495	Q09470	0
Q658Y4_IDR_663_716	Q658Y4	0
Q71RS6_IDR_235_266	Q71RS6	0
Q9P272_IDR_314_404	Q9P272	0
A0AUZ9_IDR_845_987	A0AUZ9	0
Q6ZUT9_IDR_811_850	Q6ZUT9	0
Q9UPZ3_IDR_425_621	Q9UPZ3	0
P46934_IDR_643_786	P46934	0
O95704_IDR_62_107	O95704	0
Q2PPJ7_IDR_444_501	Q2PPJ7	0
Q8IVY1_IDR_54_94	Q8IVY1	0
Q8IYH5_IDR_714_786	Q8IYH5	0
P42858_IDR_2632_2663	P42858	0
Q8WUA4_IDR_765_797	Q8WUA4	0
P10242_IDR_1_37	P10242	0
Q8N6N3_IDR_1_182	Q8N6N3	0
O15117_IDR_545_687	O15117	0
Q7Z5K2_IDR_1_636	Q7Z5K2	0
Q96QD8_IDR_1_70	Q96QD8	0
Q5MJ10_IDR_58_180	Q5MJ10	0
Q16625_IDR_275_413	Q16625	0
Q6PIZ9_IDR_35_163	Q6PIZ9	0
Q9HBA0_IDR_1_144	Q9HBA0	0
Q8NB15_IDR_170_231	Q8NB15	0
Q8NFW9_IDR_130_859	Q8NFW9	0
Q53F19_IDR_1_74	Q53F19	0
Q9H5I5_IDR_1464_1896	Q9H5I5	0
P11473_IDR_102_221	P11473	0
Q6IN85_IDR_650_833	Q6IN85	1
O43815_IDR_66_445	O43815	0
Q9NRL3_IDR_85_421	Q9NRL3	0
Q13033_IDR_81_420	Q13033	0
Q9UQ16_IDR_498_594	Q9UQ16	0
Q9Y666_IDR_12_76	Q9Y666	0
Q96D09_IDR_1_581	Q96D09	0
Q5JY77_IDR_1_1117	Q5JY77	0
Q8NBS3_IDR_1_74	Q8NBS3	0
Q8IWB9_IDR_919_995	Q8IWB9	0
Q401N2_IDR_322_374	Q401N2	0
Q5T5S1_IDR_459_509	Q5T5S1	0
O75044_IDR_694_755	O75044	0
Q7Z6B7_IDR_713_769	Q7Z6B7	0
A0PK05_IDR_132_254	A0PK05	0
Q6ZT07_IDR_940_999	Q6ZT07	0
P16234_IDR_965_1020	P16234	0
P50458_IDR_179_272	P50458	0
Q5SQQ9_IDR_1_118	Q5SQQ9	0
Q9H161_IDR_1_232	Q9H161	0
Q15699_IDR_1_151	Q15699	0
Q9UPX6_IDR_99_829	Q9UPX6	0
Q8NB59_IDR_55_257	Q8NB59	0
Q8WUM9_IDR_250_499	Q8WUM9	0
Q08357_IDR_219_480	Q08357	0
Q9UL68_IDR_1_1061	Q9UL68	0
Q01538_IDR_1_1011	Q01538	0
Q01954_IDR_377_925	Q01954	0
Q7Z3U7_IDR_509_542	Q7Z3U7	0
Q9UNN5_IDR_269_303	Q9UNN5	0
P61218_IDR_1_53	P61218	0
D6RGH6_IDR_61_125	D6RGH6	0
P08651_IDR_191_230	P08651	0
Q96RL7_IDR_799_873	Q96RL7	0
Q9Y5P4_IDR_276_401	Q9Y5P4	0
P22059_IDR_300_414	P22059	0
Q5T4F4_IDR_235_346	Q5T4F4	0
Q709C8_IDR_838_904	Q709C8	0
Q8IZD6_IDR_500_547	Q8IZD6	0
Q14641_IDR_47_118	Q14641	0
P04090_IDR_54_162	P04090	0
P04808_IDR_125_163	P04808	0
Q8N8G2_IDR_20_76	Q8N8G2	0
Q16644_IDR_1_35	Q16644	0
P52746_IDR_1_150	P52746	0
Q6ZSB9_IDR_121_393	Q6ZSB9	0
Q96G30_IDR_122_157	Q96G30	0
Q9ULJ3_IDR_866_907	Q9ULJ3	0
Q9NVU0_IDR_439_554	Q9NVU0	0
O43513_IDR_173_213	O43513	0
Q14242_IDR_366_412	Q14242	0
P48552_IDR_1074_1158	P48552	0
O94782_IDR_647_732	O94782	0
Q96DT7_IDR_466_696	Q96DT7	1
P78347_IDR_191_348	P78347	1
Q7L4P6_IDR_246_286	Q7L4P6	0
Q6ZSS3_IDR_65_143	Q6ZSS3	0
P55327_IDR_1_70	P55327	1
Q9NWS9_IDR_112_328	Q9NWS9	0
P28698_IDR_105_383	P28698	0
Q9GZP1_IDR_144_188	Q9GZP1	0
P0DN87_IDR_122_165	P0DN87	0
Q6NT52_IDR_120_163	Q6NT52	0
P0DN86_IDR_122_165	P0DN86	0
Q8IZ20_IDR_1_84	Q8IZ20	0
Q9UJU2_IDR_118_300	Q9UJU2	1
Q16790_IDR_1_137	Q16790	0
O15409_IDR_582_715	O15409	0
O94864_IDR_262_414	O94864	0
P35611_IDR_1_37	P35611	0
Q9HBH9_IDR_408_458	Q9HBH9	0
Q13671_IDR_231_351	Q13671	0
Q8TC57_IDR_458_530	Q8TC57	0
Q9BQ65_IDR_1_46	Q9BQ65	0
Q16760_IDR_552_714	Q16760	0
Q03468_IDR_1318_1423	Q03468	0
Q9Y4F1_IDR_355_535	Q9Y4F1	0
Q92560_IDR_264_542	Q92560	0
O76080_IDR_40_156	O76080	0
Q9ULV3_IDR_811_898	Q9ULV3	1
O95935_IDR_1_135	O95935	0
Q3T8J9_IDR_1782_2150	Q3T8J9	1
Q9BXF6_IDR_174_595	Q9BXF6	0
P14616_IDR_1265_1297	P14616	0
P31391_IDR_334_388	P31391	0
