idr_name	GO0005730
Q8N7X0_IDR_305_407	0
Q5CZC0_IDR_5692_5777	0
O43933_IDR_343_378	0
Q8N7X0_IDR_1283_1356	0
Q9UNY4_IDR_97_421	0
Q9NVU0_IDR_145_176	0
P26639_IDR_1_46	0
Q9BXJ9_IDR_574_639	0
Q6N069_IDR_575_639	0
P09874_IDR_483_521	0
Q96JB1_IDR_932_962	0
Q9NPD5_IDR_283_315	0
Q9Y6L6_IDR_284_315	0
P13232_IDR_118_148	0
Q8N6M8_IDR_1_66	0
Q8TCC7_IDR_511_542	0
Q9Y5T5_IDR_144_189	0
Q5K651_IDR_80_155	0
Q8IVG5_IDR_77_160	0
Q2LD37_IDR_160_190	0
Q5JPI3_IDR_103_133	0
Q8TDI0_IDR_651_681	0
O95567_IDR_258_290	0
Q8N5C6_IDR_1_206	0
Q9ULD4_IDR_392_470	0
P09874_IDR_202_232	0
P04637_IDR_354_393	0
Q6Q759_IDR_880_932	0
Q9UI46_IDR_237_285	0
Q5SRN2_IDR_30_563	0
Q9H0M4_IDR_1_248	0
Q8IYW2_IDR_1347_1410	0
Q8TAZ6_IDR_205_248	0
P26640_IDR_213_277	0
P26641_IDR_218_276	0
Q12904_IDR_83_147	0
Q92576_IDR_771_923	0
Q14123_IDR_523_709	0
O00479_IDR_1_90	0
P05204_IDR_1_90	0
Q6Q759_IDR_936_1012	0
Q86XH1_IDR_344_382	0
P40818_IDR_119_179	0
Q99460_IDR_837_875	0
A6NCM1_IDR_334_381	0
Q99442_IDR_101_167	0
Q6Q759_IDR_144_208	0
O14647_IDR_1327_1463	0
Q14696_IDR_193_234	0
P83111_IDR_251_286	0
Q14573_IDR_1129_1165	0
Q8N0X7_IDR_629_666	0
P53985_IDR_201_242	0
O15440_IDR_787_838	0
Q03701_IDR_90_166	0
Q5VW32_IDR_377_407	0
Q8N5S3_IDR_1_45	0
Q92504_IDR_239_313	0
Q13200_IDR_1_44	0
Q01814_IDR_292_382	0
Q9BVG4_IDR_163_233	0
Q2M389_IDR_1137_1173	0
Q99549_IDR_115_498	0
P35663_IDR_1_620	0
Q14093_IDR_41_348	0
Q8NI27_IDR_1177_1593	0
O14646_IDR_1320_1411	0
Q96T23_IDR_208_1425	0
Q6UB98_IDR_301_1831	0
Q6UB99_IDR_1_2435	0
Q9Y4L1_IDR_910_999	0
O43491_IDR_1_82	0
P20810_IDR_1_708	0
O75363_IDR_1_584	0
P29966_IDR_1_332	0
P49006_IDR_1_195	0
P17677_IDR_1_238	0
A8MU46_IDR_1_376	0
Q14839_IDR_1521_1691	0
Q15544_IDR_1_99	0
Q9NP80_IDR_217_286	0
P80723_IDR_1_227	0
Q12873_IDR_1517_1703	0
Q9BZV2_IDR_202_254	0
Q96ND0_IDR_65_118	0
O75844_IDR_291_322	0
O43719_IDR_78_123	0
Q5TC84_IDR_316_451	0
Q8IXJ6_IDR_353_389	0
Q9C093_IDR_890_1004	0
Q96T60_IDR_110_142	0
P18858_IDR_1_272	0
Q5SSJ5_IDR_417_553	0
Q8TAQ2_IDR_259_417	0
Q8NCQ7_IDR_167_364	0
P06748_IDR_121_243	1
Q9NR30_IDR_1_184	1
P19338_IDR_1_304	0
Q9H4I2_IDR_664_771	0
Q9HCE3_IDR_1113_1165	0
O43148_IDR_1_144	0
P29374_IDR_615_1167	0
Q7RTP6_IDR_822_1894	0
Q9H0B8_IDR_238_280	0
O95714_IDR_1556_1610	0
Q9Y6N9_IDR_315_436	0
Q5VWG9_IDR_95_849	0
P49756_IDR_176_731	0
Q14643_IDR_1886_1966	0
Q92837_IDR_1_31	0
Q8TDR0_IDR_119_508	0
Q8WVS4_IDR_1_462	0
Q9H0G5_IDR_1_558	0
Q9BZI7_IDR_209_483	1
Q9H1J1_IDR_225_476	1
Q8WUA2_IDR_326_492	0
Q9NXE8_IDR_77_425	0
Q9BUQ8_IDR_1_275	0
Q8NHM5_IDR_724_1040	0
O43290_IDR_1_197	0
O43143_IDR_1_114	0
P18615_IDR_21_257	0
Q13573_IDR_307_402	0
Q9NWH9_IDR_463_967	0
Q14151_IDR_482_948	0
Q15424_IDR_481_910	0
O75586_IDR_152_246	0
P40818_IDR_318_771	0
Q6IQ49_IDR_126_159	0
O60231_IDR_286_351	0
Q9Y5B6_IDR_498_563	0
Q9UJU6_IDR_143_357	0
Q8WVF2_IDR_21_112	0
P55081_IDR_1_439	0
Q9NQZ2_IDR_330_479	1
Q8NFU7_IDR_2070_2109	0
P57789_IDR_327_538	0
P13521_IDR_122_184	0
Q15811_IDR_312_380	0
Q9HBH7_IDR_1_58	0
Q9BXY8_IDR_1_57	0
Q5BJH2_IDR_1_44	0
Q7Z6B7_IDR_185_219	0
P0DJJ0_IDR_166_228	0
O75044_IDR_170_229	0
P0DMP2_IDR_170_228	0
O43295_IDR_183_219	0
Q96GZ6_IDR_1_60	0
Q9HD20_IDR_884_948	0
Q9C0I9_IDR_179_441	0
O60902_IDR_1_159	0
Q9P2U8_IDR_1_59	0
Q8NEM0_IDR_98_151	0
Q6NXP0_IDR_270_350	0
Q7L8S5_IDR_58_121	0
O95990_IDR_77_122	0
Q96CT7_IDR_1_164	0
Q9H1K0_IDR_379_468	0
Q9H098_IDR_59_131	0
O60293_IDR_1_1139	0
Q96AG4_IDR_171_264	0
Q86WR0_IDR_168_208	0
Q9H930_IDR_152_299	0
Q49MG5_IDR_567_647	0
Q8IX18_IDR_706_779	0
Q0ZGT2_IDR_1_270	0
Q0ZGT2_IDR_406_579	0
Q9NV66_IDR_319_352	0
Q9NRL2_IDR_271_351	0
Q9UIG0_IDR_787_869	0
P29536_IDR_1_315	0
Q13111_IDR_120_464	0
Q9HAU5_IDR_1_135	0
Q9NRL2_IDR_667_774	0
Q9H8Y5_IDR_618_681	0
Q99543_IDR_289_321	0
Q96CS3_IDR_307_358	0
A5D8V7_IDR_296_347	0
O95180_IDR_1564_1595	0
Q92575_IDR_116_315	0
Q8NEF3_IDR_241_303	0
Q02040_IDR_270_378	0
Q8NCU4_IDR_415_714	0
Q96HY6_IDR_1_178	0
Q9NZM3_IDR_684_755	0
Q6ZU35_IDR_16_535	0
Q9H501_IDR_792_825	0
Q15046_IDR_1_69	0
Q53GS7_IDR_327_379	0
Q8NEA5_IDR_182_215	0
Q8WXX5_IDR_182_212	0
O15213_IDR_529_610	1
Q9Y6V7_IDR_403_483	0
Q6PK04_IDR_1_193	0
O75683_IDR_1_240	1
Q14692_IDR_1222_1282	1
Q9BVP2_IDR_1_125	1
Q13601_IDR_247_381	1
P05455_IDR_194_225	0
Q8WXU2_IDR_166_228	0
Q9H3J6_IDR_129_166	0
Q9ULJ8_IDR_1054_1098	0
O43497_IDR_1545_1589	0
O75940_IDR_126_171	0
Q5T280_IDR_1_69	0
Q49MG5_IDR_468_547	0
Q9NSV4_IDR_1022_1179	0
P26006_IDR_863_897	0
Q9H6F5_IDR_1_360	1
Q9NQS7_IDR_40_844	0
Q9NZM5_IDR_92_417	1
Q9UIF9_IDR_651_811	0
Q494V2_IDR_547_605	0
Q8N140_IDR_178_214	0
Q96PY6_IDR_269_1032	0
Q5BKX8_IDR_49_364	0
Q96Q89_IDR_1376_1820	0
Q9NRZ9_IDR_1_170	0
Q969M2_IDR_104_144	0
O60308_IDR_685_743	0
B2RC85_IDR_779_870	0
P0C881_IDR_785_870	0
Q01970_IDR_866_1111	0
Q14807_IDR_375_581	0
Q86WG3_IDR_330_371	0
Q9UKV3_IDR_1_1224	0
Q9UNN5_IDR_530_570	0
P04920_IDR_633_672	0
Q6IPM2_IDR_1_695	0
Q96T17_IDR_1_731	0
Q8IWC1_IDR_1_876	0
Q14244_IDR_1_721	0
Q3KQU3_IDR_1_827	0
Q9BZE4_IDR_461_634	0
O95478_IDR_18_91	1
Q9NVE5_IDR_1179_1222	0
P20941_IDR_37_75	0
P17706_IDR_291_380	0
Q9H0A6_IDR_32_85	0
H3BU77_IDR_1_48	0
O75477_IDR_315_348	0
Q92613_IDR_367_402	0
Q8TBY8_IDR_935_990	0
Q9NQW8_IDR_685_779	0
Q9Y2B4_IDR_85_181	0
P05114_IDR_1_100	0
Q9NWD9_IDR_1_60	0
Q86W26_IDR_611_655	0
Q8WU08_IDR_364_396	0
Q9HBJ7_IDR_746_817	0
Q13459_IDR_1040_1492	0
P30531_IDR_1_43	0
Q8IUD2_IDR_764_839	0
Q00722_IDR_1005_1067	0
Q8IUD2_IDR_621_730	0
Q494V2_IDR_206_252	0
Q9BXT8_IDR_1104_1169	0
Q86X45_IDR_387_455	0
Q9BXB7_IDR_1_106	0
Q9UKA4_IDR_509_542	0
Q9C093_IDR_1197_1327	0
O43615_IDR_83_230	0
Q9UI33_IDR_862_900	0
Q9BXU7_IDR_602_726	0
Q9Y421_IDR_1_66	1
Q8NA47_IDR_262_296	0
O15083_IDR_740_806	0
Q6ZU15_IDR_401_432	0
Q8WU90_IDR_265_295	0
O15078_IDR_2095_2127	0
P19429_IDR_146_210	0
P19237_IDR_129_187	0
P48788_IDR_141_182	0
Q3B7T1_IDR_620_672	0
Q7Z478_IDR_303_359	0
O60476_IDR_118_174	0
Q9NP80_IDR_294_353	0
Q5VT52_IDR_147_252	0
P47897_IDR_190_225	0
Q5TC12_IDR_97_140	0
P58743_IDR_577_618	0
Q9NY28_IDR_62_116	0
Q8N6G5_IDR_65_116	0
O95714_IDR_960_997	0
Q00722_IDR_825_1003	0
Q99459_IDR_109_476	0
Q9UBN7_IDR_1_81	0
P51531_IDR_1332_1404	0
Q13740_IDR_552_583	0
Q14865_IDR_243_323	0
Q6PKG0_IDR_1_354	0
Q99607_IDR_139_205	0
Q5CZC0_IDR_2562_2598	0
Q9UBC3_IDR_347_414	0
Q96LL4_IDR_134_167	0
Q7Z7B0_IDR_1_83	0
Q8N3J2_IDR_102_145	0
Q8N5P1_IDR_1_192	0
Q9BX63_IDR_71_194	0
Q8TEQ6_IDR_822_881	0
Q9UKL0_IDR_242_365	0
Q14571_IDR_1828_1874	0
Q8N103_IDR_1_81	0
O60309_IDR_1047_1086	0
Q96RI1_IDR_211_257	0
Q9HCK1_IDR_1862_2007	0
Q96L73_IDR_435_1542	0
Q96QF7_IDR_53_494	0
Q6WKZ4_IDR_155_1218	0
Q96QE3_IDR_1524_1636	0
A8MW92_IDR_138_677	0
Q8IXX5_IDR_1_129	0
Q5MJ10_IDR_1_55	0
Q13239_IDR_240_276	0
Q6UWV2_IDR_181_215	0
Q6UWZ7_IDR_300_409	0
Q9NRJ4_IDR_1274_1456	0
P42127_IDR_20_99	0
Q9H2Y9_IDR_374_412	0
Q9UNL4_IDR_112_193	0
Q2WGJ9_IDR_1_77	0
Q9NPG3_IDR_173_351	0
Q6ZU65_IDR_249_443	0
Q9BQL6_IDR_141_189	0
Q8NBV8_IDR_76_115	0
Q9Y6R1_IDR_1009_1044	0
Q8ND61_IDR_836_904	0
Q6P047_IDR_239_294	0
P49591_IDR_476_514	0
Q5VSY0_IDR_22_251	0
P32519_IDR_109_204	0
Q12906_IDR_340_407	0
Q96QE3_IDR_333_867	0
Q15431_IDR_706_946	0
Q96T88_IDR_593_675	0
P35251_IDR_1_397	0
Q149N8_IDR_513_650	0
Q13416_IDR_30_237	0
Q96PU4_IDR_624_687	0
Q6ZTR5_IDR_1457_1518	0
O00257_IDR_65_529	0
P12314_IDR_320_374	0
P47900_IDR_340_373	0
P0DKL9_IDR_1_79	0
P17480_IDR_366_417	0
Q96T21_IDR_1_627	0
Q6P2D8_IDR_45_81	0
Q13029_IDR_1194_1691	0
Q8N5D0_IDR_479_514	0
Q8N556_IDR_250_348	0
O15042_IDR_126_268	0
Q86W92_IDR_258_611	0
Q15858_IDR_419_681	0
O60356_IDR_1_82	0
P29350_IDR_234_278	0
P17030_IDR_62_147	0
P17032_IDR_61_138	0
Q7Z5D8_IDR_1_106	0
O15516_IDR_1_44	0
Q8WXI9_IDR_130_168	0
P27544_IDR_313_350	0
Q92620_IDR_448_502	0
Q9NXE8_IDR_1_71	0
P58340_IDR_132_268	0
P55196_IDR_139_203	0
Q9BW61_IDR_65_102	0
O94804_IDR_921_968	0
O95342_IDR_1_41	0
Q8IWI9_IDR_1091_1337	0
Q9BY12_IDR_745_899	0
Q96AC1_IDR_141_178	0
Q6P1X5_IDR_991_1199	0
Q8IWF9_IDR_1_33	0
P30622_IDR_1329_1414	0
Q86Y13_IDR_587_752	0
Q9UL46_IDR_53_89	0
O95391_IDR_1_32	0
Q9Y4C8_IDR_925_960	1
Q8IWA6_IDR_76_129	0
Q8WY36_IDR_120_925	0
P51531_IDR_510_697	0
Q92911_IDR_577_643	0
P51636_IDR_1_43	0
Q5VVX9_IDR_239_297	0
Q8IVF6_IDR_225_347	0
Q9NRN5_IDR_100_131	0
Q9UK85_IDR_126_159	0
Q5FWF4_IDR_499_619	0
P23381_IDR_1_81	0
P19634_IDR_591_815	0
Q12934_IDR_318_427	0
Q68J44_IDR_1_32	0
Q6ZNA4_IDR_892_938	0
Q3C1V8_IDR_161_233	0
Q5VZ18_IDR_1_383	0
Q96C28_IDR_61_147	0
Q96LW9_IDR_122_238	0
Q9NYQ7_IDR_181_231	0
Q6ZMI3_IDR_58_107	0
Q8WVB6_IDR_859_921	0
Q96AQ6_IDR_215_579	0
Q96JE9_IDR_34_813	0
Q6IQ19_IDR_38_255	0
Q96HL8_IDR_216_283	0
A1A5D9_IDR_452_497	0
Q9Y606_IDR_1_80	0
O00411_IDR_76_219	0
Q9H300_IDR_21_90	0
Q3SY00_IDR_1_437	0
Q96J88_IDR_1_315	0
Q96MC4_IDR_14_593	0
Q8N715_IDR_1_623	0
Q6ZQR2_IDR_221_271	0
Q9BZW7_IDR_60_90	0
Q9Y283_IDR_586_912	0
Q8N300_IDR_1_34	0
Q15058_IDR_1587_1619	0
Q5T2D3_IDR_273_388	0
Q8N960_IDR_909_940	0
Q6ZU35_IDR_1096_1164	0
Q96K75_IDR_54_203	0
Q6PF06_IDR_1_113	0
Q5SQS8_IDR_1_33	0
O00559_IDR_160_213	0
Q8IYM0_IDR_290_654	0
Q5VZP5_IDR_452_551	0
Q8N0Z2_IDR_38_242	0
Q8NHU3_IDR_1_55	0
Q9H2X9_IDR_87_120	0
Q9BZW2_IDR_163_233	0
O95251_IDR_208_332	0
Q9NY61_IDR_409_454	1
Q6AI39_IDR_800_1002	0
P08922_IDR_2281_2317	0
Q9Y6Q2_IDR_189_226	0
Q9BX84_IDR_772_820	0
O43933_IDR_183_240	0
Q8NG08_IDR_795_825	0
Q05086_IDR_81_123	0
Q96N23_IDR_1543_1604	0
Q9H2X9_IDR_942_1066	0
Q9UQ13_IDR_1_85	0
Q92802_IDR_63_124	0
Q86UN6_IDR_1_31	0
Q8NHP7_IDR_18_67	0
P20783_IDR_42_81	0
Q68DA7_IDR_35_85	0
Q9BXA9_IDR_1_80	0
O75969_IDR_162_279	0
O60573_IDR_1_52	0
O60343_IDR_1_32	0
P55316_IDR_1_179	0
Q8N4P6_IDR_1_53	0
Q12955_IDR_1_41	0
P08195_IDR_1_146	0
Q9NQV5_IDR_1_100	0
P53804_IDR_1179_1290	0
Q9UBU8_IDR_50_188	0
O14979_IDR_92_146	0
Q9Y5S1_IDR_1_70	0
Q00577_IDR_284_322	0
Q9Y2I7_IDR_1161_1195	0
P02458_IDR_21_53	0
Q92576_IDR_1352_2039	0
Q9Y4E5_IDR_51_85	0
Q9NYB5_IDR_300_332	0
O75461_IDR_240_281	0
P61978_IDR_1_39	0
P10914_IDR_115_211	0
Q502W7_IDR_228_335	0
Q92674_IDR_1_61	0
A8MTQ0_IDR_208_251	0
Q6ZMW3_IDR_607_671	0
P51957_IDR_272_746	0
Q9P2B7_IDR_1_377	0
Q96RS0_IDR_263_494	0
Q86W56_IDR_1_449	0
Q9NUJ3_IDR_1_56	0
Q13686_IDR_350_389	0
Q03468_IDR_1010_1249	0
Q8WVF5_IDR_1_31	0
Q5JQC9_IDR_283_324	0
Q4L180_IDR_1_71	0
Q6IPR3_IDR_199_249	0
Q6PCB8_IDR_285_327	0
Q6SJ93_IDR_273_351	0
Q9ULF5_IDR_522_663	0
P42568_IDR_139_498	0
Q01101_IDR_306_366	0
Q7Z5M5_IDR_995_1056	0
Q5TDP6_IDR_1_63	0
Q8N4E4_IDR_205_241	0
Q6GYQ0_IDR_450_512	0
O75044_IDR_463_501	0
Q9Y6C2_IDR_601_731	0
A4UGR9_IDR_1523_1573	0
Q92917_IDR_25_157	0
Q8TF71_IDR_476_515	0
O60669_IDR_432_478	0
O15427_IDR_411_465	0
Q9P2K2_IDR_757_825	0
Q9HCH5_IDR_22_71	0
Q9BXA7_IDR_275_367	0
Q00722_IDR_1153_1185	0
Q9NZJ6_IDR_335_369	0
Q9P0L1_IDR_241_356	0
Q96JN2_IDR_942_1127	0
Q86YV6_IDR_1_83	0
Q8TC21_IDR_49_138	0
Q8WWK9_IDR_509_618	0
Q96T68_IDR_502_626	0
O60281_IDR_2433_2576	0
Q96MY7_IDR_582_647	0
Q9Y5T5_IDR_385_606	0
Q5T1B0_IDR_819_884	0
Q9UPS8_IDR_201_707	0
Q9BXX2_IDR_265_1024	0
Q9BXX3_IDR_265_1048	0
Q5VUR7_IDR_221_517	0
Q4UJ75_IDR_221_521	0
Q5SQ80_IDR_221_524	0
Q5TYW2_IDR_222_517	0
Q68CZ1_IDR_929_1145	0
M0R2J8_IDR_1480_1524	0
Q53TS8_IDR_354_587	0
Q49MG5_IDR_1_464	0
Q5TID7_IDR_1_376	0
Q8IYW2_IDR_1985_2022	0
Q99808_IDR_240_278	0
Q9BXU1_IDR_976_1018	0
Q460N5_IDR_98_140	0
Q9C093_IDR_608_681	0
A4FU69_IDR_1_114	0
Q4ZJI4_IDR_1_52	0
P57078_IDR_329_367	0
Q9NP59_IDR_237_282	0
Q8WXD2_IDR_344_402	0
P48723_IDR_316_354	0
Q6Q759_IDR_655_761	0
A4FU28_IDR_240_271	0
Q13439_IDR_1683_1728	0
Q96G28_IDR_136_322	0
Q96J66_IDR_736_784	0
Q9BTF0_IDR_123_202	0
O75475_IDR_431_530	0
P43487_IDR_167_201	0
Q86U86_IDR_1100_1133	0
Q8WWT9_IDR_167_223	0
P13682_IDR_1_220	0
Q96LT9_IDR_103_134	0
O94782_IDR_112_144	0
Q16543_IDR_95_148	0
Q8N954_IDR_1_103	0
Q96S66_IDR_40_91	0
O43290_IDR_282_350	0
Q8NA31_IDR_377_409	0
Q9BXG8_IDR_85_206	0
Q5T7N2_IDR_1_208	0
P13521_IDR_373_429	0
Q9NR61_IDR_617_652	0
Q8NB50_IDR_1_111	0
Q66K14_IDR_944_993	0
Q9NZ52_IDR_146_179	0
Q6ZSM3_IDR_230_260	0
A1L162_IDR_1_63	0
Q86YF9_IDR_609_849	0
Q92887_IDR_866_949	0
Q92576_IDR_70_713	0
Q8IWI9_IDR_1905_2856	0
A6H8Y1_IDR_1_2604	0
Q5UIP0_IDR_958_2414	0
Q5QJE6_IDR_1_488	1
Q12830_IDR_1050_1794	0
Q9H3R0_IDR_363_612	0
P24588_IDR_1_335	0
Q9H2G2_IDR_313_796	0
Q9Y6X4_IDR_259_670	0
Q8NFC6_IDR_159_3051	0
Q14966_IDR_1082_1918	0
Q02952_IDR_1_1782	0
Q96RD7_IDR_377_426	0
O15403_IDR_475_523	0
O60522_IDR_1704_1775	0
Q99698_IDR_831_867	0
Q9UJ78_IDR_473_510	0
Q8N5C7_IDR_1_33	0
Q5T5J6_IDR_712_747	0
Q8NB14_IDR_546_590	0
Q14542_IDR_227_280	0
O60779_IDR_222_271	0
P46721_IDR_627_670	0
Q659A1_IDR_48_81	0
Q15643_IDR_437_468	0
A2RUB1_IDR_915_952	0
Q8WXH0_IDR_1031_1105	0
Q709C8_IDR_1375_1417	0
Q86VP1_IDR_445_536	0
Q9ULJ1_IDR_1_54	0
Q99550_IDR_128_1108	0
Q5W0B1_IDR_56_726	0
Q5T848_IDR_669_1168	0
Q96JN0_IDR_1_345	0
Q9HC77_IDR_33_949	0
Q99708_IDR_1_819	0
O95239_IDR_918_1232	0
Q2VIQ3_IDR_893_1234	0
P52732_IDR_954_1056	0
Q86X24_IDR_234_394	0
Q8WWL7_IDR_1_1115	0
Q8IV35_IDR_526_608	0
Q9C0G0_IDR_1_1338	0
O60673_IDR_310_974	0
Q9UHC1_IDR_358_602	0
Q8N7Z5_IDR_610_1155	0
P38398_IDR_184_1646	0
Q8N6Q8_IDR_231_354	0
Q9UBU7_IDR_332_609	0
Q5U623_IDR_1_572	0
Q8N9V7_IDR_1_1022	0
Q8N2N9_IDR_241_956	0
Q9BXT5_IDR_2264_2514	0
Q5CZC0_IDR_5399_5673	0
Q96QE3_IDR_1_322	0
Q7Z333_IDR_599_1695	0
Q5T3J3_IDR_590_728	0
Q9BX26_IDR_390_1339	0
Q6P0N0_IDR_480_1132	0
Q562F6_IDR_1_1265	0
Q86VD1_IDR_516_812	0
Q5T5J6_IDR_1_385	0
Q76FK4_IDR_196_797	0
Q6ZV73_IDR_1_869	0
Q03188_IDR_47_304	0
P56715_IDR_230_918	0
Q8IZT6_IDR_141_669	0
Q9HCZ1_IDR_65_208	0
Q9UK61_IDR_628_1016	0
Q8IYI8_IDR_48_142	0
Q8NDP4_IDR_63_149	0
Q9UC07_IDR_68_161	0
A8MT65_IDR_96_246	0
Q2M3X9_IDR_62_222	0
Q9HAH1_IDR_45_146	0
Q9Y3M9_IDR_62_176	0
Q9HCK1_IDR_1616_1856	0
A6NC57_IDR_226_490	0
Q6P280_IDR_49_169	0
P21506_IDR_74_237	0
Q969W8_IDR_60_169	0
Q494X3_IDR_1_130	0
Q9UL58_IDR_132_351	0
Q56UN5_IDR_90_488	0
Q2M3C7_IDR_677_717	0
Q6DHV5_IDR_1_133	0
Q5TB80_IDR_1_788	0
O60934_IDR_327_647	0
A4UGR9_IDR_1577_3374	0
Q09MP3_IDR_985_1049	0
Q07617_IDR_166_198	0
Q6ZMT9_IDR_1_164	0
Q6ZRK6_IDR_166_1079	0
P51504_IDR_1_47	0
Q14149_IDR_438_827	0
Q9BX63_IDR_893_1249	0
Q86UW6_IDR_586_1012	0
Q16821_IDR_235_795	0
Q5VXU9_IDR_369_577	0
Q8N7Z5_IDR_73_481	0
Q8IWB6_IDR_518_1469	0
Q9NQ66_IDR_465_547	0
Q9UBN4_IDR_757_977	0
Q7Z6K1_IDR_90_197	0
Q9C0F1_IDR_124_237	0
P04035_IDR_346_441	0
Q7Z7J5_IDR_34_82	0
Q96EA4_IDR_339_586	0
Q9NQ75_IDR_594_667	0
P49454_IDR_2788_3114	0
Q9NVR5_IDR_674_794	0
A8MPX8_IDR_518_588	0
Q8NB91_IDR_781_813	0
O60522_IDR_1164_1287	0
Q5CZC0_IDR_2195_2243	0
Q7RTY1_IDR_193_285	0
Q9NPD5_IDR_649_702	0
Q9Y6L6_IDR_650_691	0
Q9Y6X8_IDR_1_151	0
Q13183_IDR_162_211	0
O43511_IDR_593_645	0
Q9H0K6_IDR_49_125	0
Q12908_IDR_316_348	0
Q9H2F9_IDR_45_107	0
Q8N695_IDR_570_610	0
Q7L3B6_IDR_114_157	0
Q6ZN19_IDR_1_87	0
Q8TBF4_IDR_90_217	0
Q9Y468_IDR_170_269	0
Q96RL1_IDR_1_719	0
Q2TB10_IDR_1_360	0
Q9H2K8_IDR_301_507	0
P17036_IDR_96_171	0
Q9H3C7_IDR_362_621	0
Q92610_IDR_1049_1267	0
Q9BRH9_IDR_77_206	0
Q96GE4_IDR_116_568	0
O95342_IDR_659_735	0
P21439_IDR_633_691	0
Q96Q35_IDR_399_445	0
O75717_IDR_821_1017	0
Q5T2S8_IDR_312_444	0
Q8IYW5_IDR_89_559	0
O94763_IDR_149_535	0
P61328_IDR_209_243	0
Q5VT06_IDR_1_2842	0
Q5VUA4_IDR_1_2279	0
P35499_IDR_471_539	0
Q96BN8_IDR_1_77	0
Q9HAU5_IDR_1203_1272	0
A8MT70_IDR_12_395	0
Q8NE31_IDR_337_506	0
Q9UPU3_IDR_1146_1222	0
Q86Y25_IDR_66_189	0
Q9H707_IDR_59_103	0
P10243_IDR_594_710	0
P98182_IDR_57_226	0
P35367_IDR_224_410	0
Q8N157_IDR_549_583	0
O94988_IDR_713_775	0
Q16659_IDR_483_525	0
Q9UIW0_IDR_1_107	0
P06400_IDR_855_928	0
Q8IZL8_IDR_474_517	0
Q9Y2I7_IDR_1093_1124	0
Q92993_IDR_67_222	0
Q9H2P0_IDR_690_745	0
O15050_IDR_609_678	0
Q9HCE9_IDR_882_1143	0
P35249_IDR_1_36	0
Q7L590_IDR_424_723	0
Q92599_IDR_401_447	0
Q14141_IDR_398_434	0
P22003_IDR_313_349	0
P84101_IDR_1_59	0
Q68BL7_IDR_155_395	0
P29084_IDR_1_71	0
P14867_IDR_343_416	0
P34903_IDR_370_451	0
P31644_IDR_354_421	0
P47869_IDR_345_413	0
Q9Y5V0_IDR_1_35	0
Q9ULV4_IDR_396_438	0
Q15746_IDR_920_1094	0
Q16880_IDR_507_541	0
Q9NXB9_IDR_260_296	0
P08908_IDR_228_339	0
Q68DA7_IDR_1384_1419	0
Q5JRX3_IDR_806_836	0
Q9BY12_IDR_38_95	0
Q6P387_IDR_329_365	0
Q5TAX3_IDR_579_617	0
Q96B97_IDR_61_98	0
Q9HC77_IDR_1048_1151	0
Q9NVV0_IDR_250_291	0
P34981_IDR_224_260	0
A2VDJ0_IDR_891_1386	0
Q15652_IDR_1310_1709	0
Q9BY42_IDR_192_273	0
P53999_IDR_1_60	0
Q9GZP8_IDR_1_106	0
Q9UHB7_IDR_1_925	0
Q03111_IDR_146_489	0
Q86U44_IDR_164_243	0
Q6GQQ9_IDR_437_587	0
Q5T4S7_IDR_3334_3387	0
Q8TED9_IDR_317_393	0
Q5TAP6_IDR_51_83	1
Q9BUA6_IDR_1_43	0
Q14534_IDR_82_121	0
Q3YBR2_IDR_83_166	0
Q9C0A6_IDR_119_205	0
Q8IZD2_IDR_170_270	0
Q9UKQ2_IDR_690_775	0
Q96MP5_IDR_437_478	0
Q9HCU8_IDR_1_41	0
Q8IZC4_IDR_476_603	0
P42768_IDR_149_236	0
Q7Z4V0_IDR_100_440	0
Q8IW00_IDR_221_278	0
Q03164_IDR_1_1392	0
P00519_IDR_501_1029	0
Q8TEW8_IDR_306_377	0
Q8N5C6_IDR_789_819	0
Q9NWW7_IDR_285_350	0
Q7Z478_IDR_1_82	0
Q14008_IDR_1078_1157	0
Q14008_IDR_496_592	0
Q96GP6_IDR_570_871	0
Q8IZA3_IDR_114_346	0
P46087_IDR_589_812	0
Q92522_IDR_117_213	0
P16401_IDR_111_226	0
P16403_IDR_106_213	0
P10412_IDR_108_219	0
Q02539_IDR_111_215	0
P07305_IDR_96_194	0
P16402_IDR_109_221	0
P22492_IDR_112_207	0
P50914_IDR_129_215	0
Q9BQG0_IDR_1145_1328	1
O76021_IDR_275_490	1
P16402_IDR_1_37	0
P10412_IDR_1_36	0
Q02539_IDR_1_40	0
P16401_IDR_1_39	0
P16403_IDR_1_36	0
P22492_IDR_1_40	0
Q14258_IDR_355_440	0
P53804_IDR_1899_1951	0
Q15691_IDR_131_194	0
Q15059_IDR_148_306	0
Q15746_IDR_1191_1231	0
Q16666_IDR_87_199	1
Q6K0P9_IDR_91_208	0
P41218_IDR_88_205	1
Q8TDI0_IDR_200_341	0
Q12873_IDR_199_377	0
Q92522_IDR_1_45	0
Q9H7E9_IDR_1_104	0
Q14839_IDR_217_368	0
O60870_IDR_208_277	0
Q8IY37_IDR_1_230	1
Q9UPP1_IDR_483_1051	0
O75151_IDR_444_1096	0
Q96QC0_IDR_148_398	0
Q13428_IDR_21_1488	0
Q14978_IDR_61_624	0
P51610_IDR_2005_2035	0
Q9BQ52_IDR_784_826	0
